,estimator,mean_score,max_score,std_score,alpha,hidden_layer_sizes,max_iter,random_state,solver,min_score
193,MLPClassifier,0.1649674666889201,0.16646562123039807,0.0015500968574049853,0.0001,14,3,1,lbfgs,0.1623529411764706
293,MLPClassifier,0.1649674666889201,0.16646562123039807,0.0015500968574049853,1e-06,14,3,1,lbfgs,0.1623529411764706
295,MLPClassifier,0.1626145255124495,0.16646562123039807,0.006070566568073416,1e-06,14,5,1,lbfgs,0.15058823529411763
45,MLPClassifier,0.1626145255124495,0.16646562123039807,0.006070566568073416,0.1,14,5,1,lbfgs,0.15058823529411763
395,MLPClassifier,0.1626145255124495,0.16646562123039807,0.006070566568073416,1e-08,14,5,1,lbfgs,0.15058823529411763
273,MLPClassifier,0.16449687845362598,0.16646562123039807,0.0023977788284568393,1e-06,12,3,1,lbfgs,0.16
10,MLPClassifier,0.16165400390115586,0.16566626650660263,0.006151178618829724,0.1,11,1,0,lbfgs,0.14941176470588236
160,MLPClassifier,0.16165400390115586,0.16566626650660263,0.006151178618829724,0.0001,11,1,0,lbfgs,0.14941176470588236
360,MLPClassifier,0.16165400390115586,0.16566626650660263,0.006151178618829724,1e-08,11,1,0,lbfgs,0.14941176470588236
410,MLPClassifier,0.16165400390115586,0.16566626650660263,0.006151178618829724,1e-09,11,1,0,lbfgs,0.14941176470588236
210,MLPClassifier,0.16165400390115586,0.16566626650660263,0.006151178618829724,1e-05,11,1,0,lbfgs,0.14941176470588236
110,MLPClassifier,0.16165400390115586,0.16566626650660263,0.006151178618829724,0.001,11,1,0,lbfgs,0.14941176470588236
260,MLPClassifier,0.16165400390115586,0.16566626650660263,0.006151178618829724,1e-06,11,1,0,lbfgs,0.14941176470588236
60,MLPClassifier,0.16165400390115586,0.16566626650660263,0.006151178618829724,0.01,11,1,0,lbfgs,0.14941176470588236
310,MLPClassifier,0.16165400390115586,0.16566626650660263,0.006151178618829724,1e-07,11,1,0,lbfgs,0.14941176470588236
26,MLPClassifier,0.11882059995468888,0.1635294117647059,0.024652482393729493,0.1,12,7,0,lbfgs,0.093935790725327
284,MLPClassifier,0.15438677418238017,0.1623529411764706,0.004053540108575318,1e-06,13,5,0,lbfgs,0.15101070154577884
276,MLPClassifier,0.11858530583704181,0.1623529411764706,0.02422657426481439,1e-06,12,7,0,lbfgs,0.093935790725327
440,MLPClassifier,0.1526985070666685,0.1623529411764706,0.00500322430104652,1e-09,14,1,0,lbfgs,0.14837153196622438
376,MLPClassifier,0.11858530583704181,0.1623529411764706,0.02422657426481439,1e-08,12,7,0,lbfgs,0.093935790725327
40,MLPClassifier,0.1526985070666685,0.1623529411764706,0.00500322430104652,0.1,14,1,0,lbfgs,0.14837153196622438
76,MLPClassifier,0.11858530583704181,0.1623529411764706,0.02422657426481439,0.01,12,7,0,lbfgs,0.093935790725327
184,MLPClassifier,0.15438677418238017,0.1623529411764706,0.004053540108575318,0.0001,13,5,0,lbfgs,0.15101070154577884
384,MLPClassifier,0.15438677418238017,0.1623529411764706,0.004053540108575318,1e-08,13,5,0,lbfgs,0.15101070154577884
334,MLPClassifier,0.15438677418238017,0.1623529411764706,0.004053540108575318,1e-07,13,5,0,lbfgs,0.15101070154577884
176,MLPClassifier,0.11858530583704181,0.1623529411764706,0.02422657426481439,0.0001,12,7,0,lbfgs,0.093935790725327
190,MLPClassifier,0.1526985070666685,0.1623529411764706,0.00500322430104652,0.0001,14,1,0,lbfgs,0.14837153196622438
390,MLPClassifier,0.1526985070666685,0.1623529411764706,0.00500322430104652,1e-08,14,1,0,lbfgs,0.14837153196622438
240,MLPClassifier,0.1526985070666685,0.1623529411764706,0.00500322430104652,1e-05,14,1,0,lbfgs,0.14837153196622438
140,MLPClassifier,0.1526985070666685,0.1623529411764706,0.00500322430104652,0.001,14,1,0,lbfgs,0.14837153196622438
234,MLPClassifier,0.15438677418238017,0.1623529411764706,0.004053540108575318,1e-05,13,5,0,lbfgs,0.15101070154577884
226,MLPClassifier,0.11858530583704181,0.1623529411764706,0.02422657426481439,1e-05,12,7,0,lbfgs,0.093935790725327
134,MLPClassifier,0.15438677418238017,0.1623529411764706,0.004053540108575318,0.001,13,5,0,lbfgs,0.15101070154577884
